instance_id;x;y
Mallows_4;0.02172;-0.15206
Mallows_5;-0.07556;0.03266
Mallows_6;-0.04735;-0.05736
Mallows_7;0.11133;-0.1342
Mallows_8;-0.03321;-0.12176
Mallows_9;0.11834;-0.13995
Mallows_10;-0.19221;-0.02061
Mallows_11;-0.09196;-0.09386
Mallows_12;-0.07296;-0.18775
Mallows_13;0.01318;-0.14263
Mallows_14;-0.01322;-0.12214
Mallows_15;-0.11705;-0.16442
Mallows_16;-0.00562;0.00294
Mallows_17;-0.07597;-0.10359
Mallows_18;-0.11251;-0.03745
Mallows_19;-0.00182;-0.19421
Mallows_20;-0.17763;-0.11323
Mallows_21;-0.13088;-0.14881
Mallows_22;-0.0815;-0.19009
Mallows_23;-0.0613;-0.119
Mallows_24;-0.00749;0.00688
Mallows_25;-0.11705;-0.16442
Mallows_26;-0.06278;-0.15039
Mallows_27;-0.13658;-0.04163
Mallows_28;-0.06278;-0.15039
Mallows_29;0.05631;-0.06915
Mallows_30;-0.0432;-0.14813
Mallows_31;-0.11705;-0.16442
Mallows_32;-0.02574;-0.12782
Mallows_33;-0.04657;-0.18385
Mallows_34;-0.15571;-0.08355
Mallows_35;-0.13377;0.06016
Mallows_36;-0.11984;-0.08169
Mallows_37;-0.11071;-0.19943
Mallows_38;-0.10975;-0.08474
Mallows_39;-0.04803;-0.05675
Mallows_40;0.00019;-0.19679
Mallows_41;-0.15728;-0.079
Mallows_42;-0.07265;-0.1043
Mallows_43;-0.17763;-0.11323
Mallows_44;-0.07695;0.08254
Mallows_45;-0.11705;-0.16442
Mallows_46;-0.08166;-0.09867
Mallows_47;-0.0876;-0.09748
UN_0;0.11636;0.05793
UN_1;0.16721;0.10629
UN_2;0.09194;0.10969
UN_3;0.04624;0.06545
ANUN_0;0.04248;0.13345
ANUN_1;0.04735;0.12901
ANUN_2;-0.10579;-0.08586
ANUN_3;-0.10658;-0.02038
ANUN_4;-0.0975;-0.088
ANUN_5;0.02072;0.1362
ANUN_6;0.09857;0.1057
ANUN_7;0.08694;0.12193
ANUN_8;-0.02442;0.0101
ANUN_9;0.10148;0.11059
ANUN_10;-0.11705;-0.16442
o2rps_0;-0.01506;0.28547
o2rps_1;-0.16165;0.09262
o2rps_2;-0.24491;0.05412
o2rps_3;-0.17763;-0.11323
o2rps_4;-0.11081;-0.19939
rps2o_0;0.27053;-0.01397
rps2o_1;0.09207;-0.16286
rps2o_2;0.06484;-0.21947
rps2o_3;-0.07296;-0.18775
rps2o_4;-0.0815;-0.19009
ordered_0;-0.11705;-0.16442
rock-paper-scissors_0;0.13731;0.17066
